transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
DELBR002000000,2023-09-01 00:00:00,delhi,BR002,10171277,6490.79,DEBIT,SUCCESS
DELBR002000001,2023-09-01 01:00:00,delhi,BR002,73406526,1642.16,TRANSFER,SUCCESS
DELBR002000002,2023-09-01 02:00:00,delhi,BR002,87890927,5515.75,PAYMENT,SUCCESS
DELBR002000003,2023-09-01 03:00:00,delhi,BR002,50905980,965.72,DEBIT,SUCCESS
DELBR002000004,2023-09-01 04:00:00,delhi,BR002,78470076,3835.9,DEBIT,SUCCESS
DELBR002000005,2023-09-01 05:00:00,delhi,BR002,92604446,4193.81,CASH_OUT,SUCCESS
DELBR002000006,2023-09-01 06:00:00,delhi,BR002,82989790,494.13,DEBIT,SUCCESS
DELBR002000007,2023-09-01 07:00:00,delhi,BR002,28380560,2812.48,PAYMENT,SUCCESS
DELBR002000008,2023-09-01 08:00:00,delhi,BR002,38439575,9560.93,CASH_OUT,SUCCESS
DELBR002000009,2023-09-01 09:00:00,delhi,BR002,71189747,9540.96,CASH_OUT,FAILED
DELBR002000010,2023-09-01 10:00:00,delhi,BR002,90919190,3588.04,PAYMENT,SUCCESS
DELBR002000011,2023-09-01 11:00:00,delhi,BR002,88419793,526.69,TRANSFER,SUCCESS
DELBR002000012,2023-09-01 12:00:00,delhi,BR002,16562865,1873.04,DEBIT,FAILED
DELBR002000013,2023-09-01 13:00:00,delhi,BR002,58878285,3982.96,CASH_OUT,SUCCESS
DELBR002000014,2023-09-01 14:00:00,delhi,BR002,68445297,9483.02,TRANSFER,SUCCESS
DELBR002000015,2023-09-01 15:00:00,delhi,BR002,78490574,1497.87,PAYMENT,SUCCESS
DELBR002000016,2023-09-01 16:00:00,delhi,BR002,46146254,7658.81,DEBIT,SUCCESS
DELBR002000017,2023-09-01 17:00:00,delhi,BR002,35967642,1175.96,DEBIT,SUCCESS
DELBR002000018,2023-09-01 18:00:00,delhi,BR002,90515633,9814.45,CASH_OUT,SUCCESS
DELBR002000019,2023-09-01 19:00:00,delhi,BR002,37384611,3878.0,DEBIT,SUCCESS
DELBR002000020,2023-09-01 20:00:00,delhi,BR002,71516022,7774.82,DEBIT,SUCCESS
DELBR002000021,2023-09-01 21:00:00,delhi,BR002,98301319,3491.65,DEBIT,SUCCESS
DELBR002000022,2023-09-01 22:00:00,delhi,BR002,43017422,6313.92,DEBIT,SUCCESS
DELBR002000023,2023-09-01 23:00:00,delhi,BR002,29878589,2000.96,PAYMENT,SUCCESS
DELBR002000024,2023-09-02 00:00:00,delhi,BR002,29577390,1545.61,TRANSFER,SUCCESS
DELBR002000025,2023-09-02 01:00:00,delhi,BR002,94759500,9386.83,PAYMENT,SUCCESS
DELBR002000026,2023-09-02 02:00:00,delhi,BR002,83110888,9184.71,PAYMENT,SUCCESS
DELBR002000027,2023-09-02 03:00:00,delhi,BR002,41301473,8885.94,CASH_OUT,SUCCESS
DELBR002000028,2023-09-02 04:00:00,delhi,BR002,47967335,6291.79,DEBIT,SUCCESS
DELBR002000029,2023-09-02 05:00:00,delhi,BR002,87832543,8101.86,PAYMENT,SUCCESS
DELBR002000030,2023-09-02 06:00:00,delhi,BR002,96451900,783.47,DEBIT,SUCCESS
DELBR002000031,2023-09-02 07:00:00,delhi,BR002,71220767,3414.41,PAYMENT,SUCCESS
DELBR002000032,2023-09-02 08:00:00,delhi,BR002,56021853,3205.66,PAYMENT,SUCCESS
DELBR002000033,2023-09-02 09:00:00,delhi,BR002,32611827,6392.89,CASH_OUT,SUCCESS
DELBR002000034,2023-09-02 10:00:00,delhi,BR002,65866096,3623.98,TRANSFER,SUCCESS
DELBR002000035,2023-09-02 11:00:00,delhi,BR002,21885324,1570.22,TRANSFER,SUCCESS
DELBR002000036,2023-09-02 12:00:00,delhi,BR002,40188544,6005.02,PAYMENT,SUCCESS
DELBR002000037,2023-09-02 13:00:00,delhi,BR002,34219726,8162.4,CASH_OUT,SUCCESS
DELBR002000038,2023-09-02 14:00:00,delhi,BR002,67734379,3883.02,DEBIT,SUCCESS
DELBR002000039,2023-09-02 15:00:00,delhi,BR002,11467256,1409.46,DEBIT,SUCCESS
DELBR002000040,2023-09-02 16:00:00,delhi,BR002,75912156,2047.21,PAYMENT,SUCCESS
DELBR002000041,2023-09-02 17:00:00,delhi,BR002,98235105,2451.08,TRANSFER,SUCCESS
