transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
MUMBR004000000,2023-09-01 00:00:00,mumbai,BR004,85935097,9299.65,TRANSFER,SUCCESS
MUMBR004000001,2023-09-01 01:00:00,mumbai,BR004,46855538,402.44,CASH_OUT,SUCCESS
MUMBR004000002,2023-09-01 02:00:00,mumbai,BR004,57336078,8733.28,PAYMENT,SUCCESS
MUMBR004000003,2023-09-01 03:00:00,mumbai,BR004,28149286,5319.54,PAYMENT,SUCCESS
MUMBR004000004,2023-09-01 04:00:00,mumbai,BR004,37596545,6362.19,PAYMENT,SUCCESS
MUMBR004000005,2023-09-01 05:00:00,mumbai,BR004,62925374,6480.26,CASH_OUT,SUCCESS
MUMBR004000006,2023-09-01 06:00:00,mumbai,BR004,88039489,8216.0,PAYMENT,SUCCESS
MUMBR004000007,2023-09-01 07:00:00,mumbai,BR004,66002354,3400.73,CASH_OUT,SUCCESS
MUMBR004000008,2023-09-01 08:00:00,mumbai,BR004,31227468,7357.21,DEBIT,SUCCESS
MUMBR004000009,2023-09-01 09:00:00,mumbai,BR004,53513097,5332.92,DEBIT,SUCCESS
MUMBR004000010,2023-09-01 10:00:00,mumbai,BR004,19249677,7954.6,CASH_OUT,SUCCESS
MUMBR004000011,2023-09-01 11:00:00,mumbai,BR004,57657169,9906.41,TRANSFER,SUCCESS
MUMBR004000012,2023-09-01 12:00:00,mumbai,BR004,69576882,2086.45,DEBIT,SUCCESS
MUMBR004000013,2023-09-01 13:00:00,mumbai,BR004,40223477,9947.02,PAYMENT,SUCCESS
MUMBR004000014,2023-09-01 14:00:00,mumbai,BR004,90846200,989.14,CASH_OUT,SUCCESS
MUMBR004000015,2023-09-01 15:00:00,mumbai,BR004,76994946,122.94,PAYMENT,SUCCESS
MUMBR004000016,2023-09-01 16:00:00,mumbai,BR004,32432851,537.2,PAYMENT,SUCCESS
MUMBR004000017,2023-09-01 17:00:00,mumbai,BR004,65306693,3483.65,TRANSFER,SUCCESS
MUMBR004000018,2023-09-01 18:00:00,mumbai,BR004,26938661,6365.77,PAYMENT,SUCCESS
MUMBR004000019,2023-09-01 19:00:00,mumbai,BR004,80943106,783.39,TRANSFER,SUCCESS
MUMBR004000020,2023-09-01 20:00:00,mumbai,BR004,21671439,156.09,DEBIT,SUCCESS
MUMBR004000021,2023-09-01 21:00:00,mumbai,BR004,83603367,9377.2,CASH_OUT,SUCCESS
MUMBR004000022,2023-09-01 22:00:00,mumbai,BR004,42266497,8237.07,PAYMENT,SUCCESS
MUMBR004000023,2023-09-01 23:00:00,mumbai,BR004,60279504,8110.91,CASH_OUT,SUCCESS
MUMBR004000024,2023-09-02 00:00:00,mumbai,BR004,41707048,8855.8,PAYMENT,SUCCESS
MUMBR004000025,2023-09-02 01:00:00,mumbai,BR004,77792893,7030.34,CASH_OUT,SUCCESS
MUMBR004000026,2023-09-02 02:00:00,mumbai,BR004,15337355,1133.6,PAYMENT,SUCCESS
MUMBR004000027,2023-09-02 03:00:00,mumbai,BR004,69230626,4051.09,PAYMENT,SUCCESS
MUMBR004000028,2023-09-02 04:00:00,mumbai,BR004,58761066,7259.18,PAYMENT,SUCCESS
MUMBR004000029,2023-09-02 05:00:00,mumbai,BR004,84090304,2875.31,PAYMENT,SUCCESS
MUMBR004000030,2023-09-02 06:00:00,mumbai,BR004,73135532,6905.32,PAYMENT,SUCCESS
MUMBR004000031,2023-09-02 07:00:00,mumbai,BR004,63640153,342.53,PAYMENT,SUCCESS
MUMBR004000032,2023-09-02 08:00:00,mumbai,BR004,26684388,3130.76,PAYMENT,SUCCESS
MUMBR004000033,2023-09-02 09:00:00,mumbai,BR004,54768534,5536.39,PAYMENT,SUCCESS
MUMBR004000034,2023-09-02 10:00:00,mumbai,BR004,28138519,6357.69,PAYMENT,SUCCESS
