transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
MUMBR003000000,2023-09-01 00:00:00,mumbai,BR003,34245082,7716.12,PAYMENT,SUCCESS
MUMBR003000001,2023-09-01 01:00:00,mumbai,BR003,99380419,209.21,DEBIT,SUCCESS
MUMBR003000002,2023-09-01 02:00:00,mumbai,BR003,66728215,4219.92,CASH_OUT,SUCCESS
MUMBR003000003,2023-09-01 03:00:00,mumbai,BR003,53440658,4865.31,DEBIT,SUCCESS
MUMBR003000004,2023-09-01 04:00:00,mumbai,BR003,41886947,290.0,PAYMENT,SUCCESS
MUMBR003000005,2023-09-01 05:00:00,mumbai,BR003,85111483,2672.15,PAYMENT,SUCCESS
MUMBR003000006,2023-09-01 06:00:00,mumbai,BR003,75174694,7626.87,DEBIT,SUCCESS
MUMBR003000007,2023-09-01 07:00:00,mumbai,BR003,58532681,1457.39,PAYMENT,FAILED
MUMBR003000008,2023-09-01 08:00:00,mumbai,BR003,17667857,5399.57,TRANSFER,SUCCESS
MUMBR003000009,2023-09-01 09:00:00,mumbai,BR003,81537554,2230.5,TRANSFER,SUCCESS
MUMBR003000010,2023-09-01 10:00:00,mumbai,BR003,71279200,220.0,PAYMENT,SUCCESS
MUMBR003000011,2023-09-01 11:00:00,mumbai,BR003,85998646,2487.89,TRANSFER,SUCCESS
MUMBR003000012,2023-09-01 12:00:00,mumbai,BR003,60526894,9761.15,CASH_OUT,SUCCESS
MUMBR003000013,2023-09-01 13:00:00,mumbai,BR003,80805040,8035.22,DEBIT,SUCCESS
MUMBR003000014,2023-09-01 14:00:00,mumbai,BR003,87840866,9599.81,CASH_OUT,SUCCESS
MUMBR003000015,2023-09-01 15:00:00,mumbai,BR003,91806561,4929.76,DEBIT,SUCCESS
MUMBR003000016,2023-09-01 16:00:00,mumbai,BR003,27789600,1186.39,PAYMENT,SUCCESS
MUMBR003000017,2023-09-01 17:00:00,mumbai,BR003,27644180,5524.8,CASH_OUT,SUCCESS
MUMBR003000018,2023-09-01 18:00:00,mumbai,BR003,18437712,4598.34,PAYMENT,SUCCESS
MUMBR003000019,2023-09-01 19:00:00,mumbai,BR003,82892046,8459.14,PAYMENT,SUCCESS
MUMBR003000020,2023-09-01 20:00:00,mumbai,BR003,59375650,1071.02,DEBIT,FAILED
MUMBR003000021,2023-09-01 21:00:00,mumbai,BR003,67312219,4933.59,DEBIT,SUCCESS
MUMBR003000022,2023-09-01 22:00:00,mumbai,BR003,90256454,1585.48,DEBIT,FAILED
MUMBR003000023,2023-09-01 23:00:00,mumbai,BR003,76346143,3314.29,CASH_OUT,SUCCESS
MUMBR003000024,2023-09-02 00:00:00,mumbai,BR003,65666186,7399.84,TRANSFER,SUCCESS
MUMBR003000025,2023-09-02 01:00:00,mumbai,BR003,66681097,4812.58,DEBIT,SUCCESS
MUMBR003000026,2023-09-02 02:00:00,mumbai,BR003,39565896,3821.29,DEBIT,SUCCESS
MUMBR003000027,2023-09-02 03:00:00,mumbai,BR003,78315725,4005.32,CASH_OUT,SUCCESS
MUMBR003000028,2023-09-02 04:00:00,mumbai,BR003,40131276,4648.52,DEBIT,SUCCESS
MUMBR003000029,2023-09-02 05:00:00,mumbai,BR003,13119612,7871.66,CASH_OUT,SUCCESS
MUMBR003000030,2023-09-02 06:00:00,mumbai,BR003,82045464,8931.64,PAYMENT,SUCCESS
MUMBR003000031,2023-09-02 07:00:00,mumbai,BR003,91756929,9557.81,DEBIT,SUCCESS
MUMBR003000032,2023-09-02 08:00:00,mumbai,BR003,59133346,7890.34,DEBIT,SUCCESS
MUMBR003000033,2023-09-02 09:00:00,mumbai,BR003,24160134,3222.53,PAYMENT,SUCCESS
MUMBR003000034,2023-09-02 10:00:00,mumbai,BR003,42833108,6912.53,PAYMENT,SUCCESS
MUMBR003000035,2023-09-02 11:00:00,mumbai,BR003,94143761,4432.27,PAYMENT,SUCCESS
MUMBR003000036,2023-09-02 12:00:00,mumbai,BR003,32406697,2621.24,DEBIT,SUCCESS
MUMBR003000037,2023-09-02 13:00:00,mumbai,BR003,45609212,8424.63,TRANSFER,SUCCESS
MUMBR003000038,2023-09-02 14:00:00,mumbai,BR003,34768424,480.42,TRANSFER,SUCCESS
MUMBR003000039,2023-09-02 15:00:00,mumbai,BR003,31200624,9027.44,TRANSFER,SUCCESS
MUMBR003000040,2023-09-02 16:00:00,mumbai,BR003,77951050,4668.63,DEBIT,SUCCESS
MUMBR003000041,2023-09-02 17:00:00,mumbai,BR003,24578363,6408.29,PAYMENT,SUCCESS
MUMBR003000042,2023-09-02 18:00:00,mumbai,BR003,36659117,6627.6,DEBIT,SUCCESS
MUMBR003000043,2023-09-02 19:00:00,mumbai,BR003,54494354,8961.67,PAYMENT,SUCCESS
MUMBR003000044,2023-09-02 20:00:00,mumbai,BR003,50670787,6403.03,DEBIT,SUCCESS
MUMBR003000045,2023-09-02 21:00:00,mumbai,BR003,34003801,6177.94,DEBIT,SUCCESS
MUMBR003000046,2023-09-02 22:00:00,mumbai,BR003,78233769,759.86,PAYMENT,SUCCESS
MUMBR003000047,2023-09-02 23:00:00,mumbai,BR003,82668141,5232.24,TRANSFER,SUCCESS
MUMBR003000048,2023-09-03 00:00:00,mumbai,BR003,73975459,1586.67,PAYMENT,SUCCESS
MUMBR003000049,2023-09-03 01:00:00,mumbai,BR003,97144164,7400.59,CASH_OUT,SUCCESS
MUMBR003000050,2023-09-03 02:00:00,mumbai,BR003,92424160,5171.0,CASH_OUT,SUCCESS
MUMBR003000051,2023-09-03 03:00:00,mumbai,BR003,18593059,6834.26,PAYMENT,SUCCESS
MUMBR003000052,2023-09-03 04:00:00,mumbai,BR003,28757506,512.56,DEBIT,SUCCESS
MUMBR003000053,2023-09-03 05:00:00,mumbai,BR003,56692999,939.44,CASH_OUT,SUCCESS
MUMBR003000054,2023-09-03 06:00:00,mumbai,BR003,43957754,7191.6,CASH_OUT,SUCCESS
MUMBR003000055,2023-09-03 07:00:00,mumbai,BR003,58302504,813.63,DEBIT,SUCCESS
MUMBR003000056,2023-09-03 08:00:00,mumbai,BR003,39737667,805.44,DEBIT,SUCCESS
MUMBR003000057,2023-09-03 09:00:00,mumbai,BR003,31088012,219.87,TRANSFER,SUCCESS
MUMBR003000058,2023-09-03 10:00:00,mumbai,BR003,91861168,9569.36,DEBIT,SUCCESS
MUMBR003000059,2023-09-03 11:00:00,mumbai,BR003,93163963,7401.33,PAYMENT,SUCCESS
MUMBR003000060,2023-09-03 12:00:00,mumbai,BR003,31958273,3597.19,PAYMENT,SUCCESS
MUMBR003000061,2023-09-03 13:00:00,mumbai,BR003,67349051,3035.7,TRANSFER,SUCCESS
