transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
MUMBR005000000,2023-09-01 00:00:00,mumbai,BR005,62488928,2158.77,DEBIT,SUCCESS
MUMBR005000001,2023-09-01 01:00:00,mumbai,BR005,77917165,515.66,DEBIT,SUCCESS
MUMBR005000002,2023-09-01 02:00:00,mumbai,BR005,99362500,4844.67,TRANSFER,SUCCESS
MUMBR005000003,2023-09-01 03:00:00,mumbai,BR005,72900522,1899.06,DEBIT,SUCCESS
MUMBR005000004,2023-09-01 04:00:00,mumbai,BR005,31123873,7456.51,TRANSFER,SUCCESS
MUMBR005000005,2023-09-01 05:00:00,mumbai,BR005,10112935,8494.49,PAYMENT,SUCCESS
MUMBR005000006,2023-09-01 06:00:00,mumbai,BR005,57720650,5501.29,DEBIT,SUCCESS
MUMBR005000007,2023-09-01 07:00:00,mumbai,BR005,89549361,9818.9,DEBIT,SUCCESS
MUMBR005000008,2023-09-01 08:00:00,mumbai,BR005,70058562,4559.74,CASH_OUT,SUCCESS
MUMBR005000009,2023-09-01 09:00:00,mumbai,BR005,65756089,5182.35,PAYMENT,SUCCESS
MUMBR005000010,2023-09-01 10:00:00,mumbai,BR005,24369952,9893.26,DEBIT,SUCCESS
MUMBR005000011,2023-09-01 11:00:00,mumbai,BR005,81389514,2392.33,DEBIT,SUCCESS
MUMBR005000012,2023-09-01 12:00:00,mumbai,BR005,14523535,9431.2,PAYMENT,SUCCESS
MUMBR005000013,2023-09-01 13:00:00,mumbai,BR005,90097617,524.09,TRANSFER,SUCCESS
MUMBR005000014,2023-09-01 14:00:00,mumbai,BR005,70089647,4519.23,DEBIT,SUCCESS
MUMBR005000015,2023-09-01 15:00:00,mumbai,BR005,98196598,793.03,CASH_OUT,SUCCESS
MUMBR005000016,2023-09-01 16:00:00,mumbai,BR005,52796369,7319.42,DEBIT,SUCCESS
MUMBR005000017,2023-09-01 17:00:00,mumbai,BR005,45580542,6123.25,CASH_OUT,FAILED
MUMBR005000018,2023-09-01 18:00:00,mumbai,BR005,55027602,7095.68,CASH_OUT,SUCCESS
MUMBR005000019,2023-09-01 19:00:00,mumbai,BR005,18825150,3807.36,DEBIT,SUCCESS
MUMBR005000020,2023-09-01 20:00:00,mumbai,BR005,65851596,3757.87,DEBIT,SUCCESS
MUMBR005000021,2023-09-01 21:00:00,mumbai,BR005,33706103,548.66,CASH_OUT,SUCCESS
MUMBR005000022,2023-09-01 22:00:00,mumbai,BR005,64898349,3564.45,PAYMENT,SUCCESS
MUMBR005000023,2023-09-01 23:00:00,mumbai,BR005,68458981,9299.96,PAYMENT,SUCCESS
MUMBR005000024,2023-09-02 00:00:00,mumbai,BR005,24418934,3854.34,DEBIT,SUCCESS
MUMBR005000025,2023-09-02 01:00:00,mumbai,BR005,92323319,8330.54,TRANSFER,SUCCESS
MUMBR005000026,2023-09-02 02:00:00,mumbai,BR005,91216090,8439.02,PAYMENT,SUCCESS
MUMBR005000027,2023-09-02 03:00:00,mumbai,BR005,54005127,3795.09,DEBIT,SUCCESS
MUMBR005000028,2023-09-02 04:00:00,mumbai,BR005,35592498,6356.69,PAYMENT,SUCCESS
MUMBR005000029,2023-09-02 05:00:00,mumbai,BR005,99088493,1044.18,TRANSFER,SUCCESS
MUMBR005000030,2023-09-02 06:00:00,mumbai,BR005,72348360,1126.42,DEBIT,SUCCESS
MUMBR005000031,2023-09-02 07:00:00,mumbai,BR005,90390652,581.71,TRANSFER,SUCCESS
MUMBR005000032,2023-09-02 08:00:00,mumbai,BR005,89322730,5852.05,DEBIT,SUCCESS
MUMBR005000033,2023-09-02 09:00:00,mumbai,BR005,40416728,4318.1,TRANSFER,SUCCESS
MUMBR005000034,2023-09-02 10:00:00,mumbai,BR005,90975216,5525.52,PAYMENT,SUCCESS
MUMBR005000035,2023-09-02 11:00:00,mumbai,BR005,48685536,5258.62,PAYMENT,SUCCESS
MUMBR005000036,2023-09-02 12:00:00,mumbai,BR005,97385781,3567.01,TRANSFER,SUCCESS
MUMBR005000037,2023-09-02 13:00:00,mumbai,BR005,79036580,6806.99,TRANSFER,SUCCESS
MUMBR005000038,2023-09-02 14:00:00,mumbai,BR005,53864712,7609.17,TRANSFER,SUCCESS
MUMBR005000039,2023-09-02 15:00:00,mumbai,BR005,26140113,244.82,DEBIT,SUCCESS
MUMBR005000040,2023-09-02 16:00:00,mumbai,BR005,36358327,2151.7,PAYMENT,SUCCESS
MUMBR005000041,2023-09-02 17:00:00,mumbai,BR005,36299578,7161.04,DEBIT,SUCCESS
MUMBR005000042,2023-09-02 18:00:00,mumbai,BR005,82350548,3927.54,PAYMENT,SUCCESS
MUMBR005000043,2023-09-02 19:00:00,mumbai,BR005,31859073,6658.59,CASH_OUT,SUCCESS
MUMBR005000044,2023-09-02 20:00:00,mumbai,BR005,32536636,3534.93,DEBIT,SUCCESS
MUMBR005000045,2023-09-02 21:00:00,mumbai,BR005,65638138,3968.48,PAYMENT,SUCCESS
MUMBR005000046,2023-09-02 22:00:00,mumbai,BR005,87141179,1670.92,PAYMENT,SUCCESS
MUMBR005000047,2023-09-02 23:00:00,mumbai,BR005,31670307,2656.49,DEBIT,SUCCESS
MUMBR005000048,2023-09-03 00:00:00,mumbai,BR005,26215665,6093.58,DEBIT,SUCCESS
MUMBR005000049,2023-09-03 01:00:00,mumbai,BR005,93269226,4388.31,PAYMENT,SUCCESS
MUMBR005000050,2023-09-03 02:00:00,mumbai,BR005,21756878,7765.6,DEBIT,SUCCESS
MUMBR005000051,2023-09-03 03:00:00,mumbai,BR005,16469723,8540.59,TRANSFER,SUCCESS
MUMBR005000052,2023-09-03 04:00:00,mumbai,BR005,66434193,5462.3,DEBIT,SUCCESS
MUMBR005000053,2023-09-03 05:00:00,mumbai,BR005,62584289,7606.85,DEBIT,SUCCESS
MUMBR005000054,2023-09-03 06:00:00,mumbai,BR005,10344126,3138.35,DEBIT,SUCCESS
MUMBR005000055,2023-09-03 07:00:00,mumbai,BR005,57816341,4208.22,PAYMENT,SUCCESS
MUMBR005000056,2023-09-03 08:00:00,mumbai,BR005,26525823,7156.5,TRANSFER,SUCCESS
MUMBR005000057,2023-09-03 09:00:00,mumbai,BR005,37571338,3923.5,CASH_OUT,SUCCESS
MUMBR005000058,2023-09-03 10:00:00,mumbai,BR005,31884601,5926.2,CASH_OUT,SUCCESS
MUMBR005000059,2023-09-03 11:00:00,mumbai,BR005,68406092,1935.19,TRANSFER,SUCCESS
MUMBR005000060,2023-09-03 12:00:00,mumbai,BR005,95023491,6037.74,TRANSFER,SUCCESS
MUMBR005000061,2023-09-03 13:00:00,mumbai,BR005,21301119,8628.99,TRANSFER,SUCCESS
MUMBR005000062,2023-09-03 14:00:00,mumbai,BR005,15939334,8699.53,PAYMENT,SUCCESS
MUMBR005000063,2023-09-03 15:00:00,mumbai,BR005,13330922,7271.01,CASH_OUT,SUCCESS
MUMBR005000064,2023-09-03 16:00:00,mumbai,BR005,99595715,7482.96,TRANSFER,SUCCESS
MUMBR005000065,2023-09-03 17:00:00,mumbai,BR005,60007246,5623.48,PAYMENT,SUCCESS
MUMBR005000066,2023-09-03 18:00:00,mumbai,BR005,72022454,5888.21,CASH_OUT,SUCCESS
MUMBR005000067,2023-09-03 19:00:00,mumbai,BR005,24693325,1423.14,DEBIT,SUCCESS
MUMBR005000068,2023-09-03 20:00:00,mumbai,BR005,59359781,4494.21,PAYMENT,SUCCESS
MUMBR005000069,2023-09-03 21:00:00,mumbai,BR005,20854520,4562.69,CASH_OUT,SUCCESS
MUMBR005000070,2023-09-03 22:00:00,mumbai,BR005,53965824,9589.13,PAYMENT,SUCCESS
MUMBR005000071,2023-09-03 23:00:00,mumbai,BR005,86351077,4367.76,CASH_OUT,FAILED
MUMBR005000072,2023-09-04 00:00:00,mumbai,BR005,23925413,5538.49,CASH_OUT,SUCCESS
MUMBR005000073,2023-09-04 01:00:00,mumbai,BR005,87870420,5379.19,DEBIT,FAILED
MUMBR005000074,2023-09-04 02:00:00,mumbai,BR005,28093039,6403.94,PAYMENT,SUCCESS
MUMBR005000075,2023-09-04 03:00:00,mumbai,BR005,80542236,7507.51,TRANSFER,SUCCESS
MUMBR005000076,2023-09-04 04:00:00,mumbai,BR005,44325124,2327.91,DEBIT,SUCCESS
MUMBR005000077,2023-09-04 05:00:00,mumbai,BR005,32644720,5334.37,DEBIT,SUCCESS
MUMBR005000078,2023-09-04 06:00:00,mumbai,BR005,31609307,8276.59,CASH_OUT,SUCCESS
MUMBR005000079,2023-09-04 07:00:00,mumbai,BR005,44228244,4684.84,TRANSFER,SUCCESS
MUMBR005000080,2023-09-04 08:00:00,mumbai,BR005,38735942,2856.73,PAYMENT,SUCCESS
MUMBR005000081,2023-09-04 09:00:00,mumbai,BR005,17797698,6581.62,TRANSFER,SUCCESS
MUMBR005000082,2023-09-04 10:00:00,mumbai,BR005,16982252,8255.3,TRANSFER,SUCCESS
MUMBR005000083,2023-09-04 11:00:00,mumbai,BR005,70078382,725.09,TRANSFER,SUCCESS
MUMBR005000084,2023-09-04 12:00:00,mumbai,BR005,47371474,7790.23,TRANSFER,SUCCESS
MUMBR005000085,2023-09-04 13:00:00,mumbai,BR005,81648034,8234.31,TRANSFER,SUCCESS
MUMBR005000086,2023-09-04 14:00:00,mumbai,BR005,44091076,4669.08,CASH_OUT,SUCCESS
MUMBR005000087,2023-09-04 15:00:00,mumbai,BR005,44206848,9834.73,CASH_OUT,SUCCESS
MUMBR005000088,2023-09-04 16:00:00,mumbai,BR005,88645387,7888.41,DEBIT,SUCCESS
MUMBR005000089,2023-09-04 17:00:00,mumbai,BR005,34938778,7759.26,CASH_OUT,SUCCESS
MUMBR005000090,2023-09-04 18:00:00,mumbai,BR005,74448823,7503.6,DEBIT,SUCCESS
MUMBR005000091,2023-09-04 19:00:00,mumbai,BR005,28484758,1591.02,DEBIT,SUCCESS
MUMBR005000092,2023-09-04 20:00:00,mumbai,BR005,30969112,2250.59,PAYMENT,SUCCESS
MUMBR005000093,2023-09-04 21:00:00,mumbai,BR005,66418580,4693.5,TRANSFER,SUCCESS
MUMBR005000094,2023-09-04 22:00:00,mumbai,BR005,53117886,2713.64,CASH_OUT,SUCCESS
MUMBR005000095,2023-09-04 23:00:00,mumbai,BR005,70712825,4210.89,PAYMENT,SUCCESS
MUMBR005000096,2023-09-05 00:00:00,mumbai,BR005,78958259,8895.79,CASH_OUT,SUCCESS
MUMBR005000097,2023-09-05 01:00:00,mumbai,BR005,44543768,8260.84,DEBIT,SUCCESS
MUMBR005000098,2023-09-05 02:00:00,mumbai,BR005,77073772,6337.39,CASH_OUT,SUCCESS
MUMBR005000099,2023-09-05 03:00:00,mumbai,BR005,42377375,8595.39,TRANSFER,SUCCESS
MUMBR005000100,2023-09-05 04:00:00,mumbai,BR005,75777503,7859.35,DEBIT,SUCCESS
MUMBR005000101,2023-09-05 05:00:00,mumbai,BR005,31937540,4346.95,DEBIT,SUCCESS
MUMBR005000102,2023-09-05 06:00:00,mumbai,BR005,71171235,2090.55,PAYMENT,SUCCESS
MUMBR005000103,2023-09-05 07:00:00,mumbai,BR005,40995053,5190.59,TRANSFER,SUCCESS
MUMBR005000104,2023-09-05 08:00:00,mumbai,BR005,55848553,7388.67,DEBIT,SUCCESS
MUMBR005000105,2023-09-05 09:00:00,mumbai,BR005,34198505,4420.55,TRANSFER,SUCCESS
MUMBR005000106,2023-09-05 10:00:00,mumbai,BR005,25551270,6701.04,CASH_OUT,SUCCESS
MUMBR005000107,2023-09-05 11:00:00,mumbai,BR005,65978831,1033.84,TRANSFER,SUCCESS
MUMBR005000108,2023-09-05 12:00:00,mumbai,BR005,15666912,7505.25,DEBIT,SUCCESS
MUMBR005000109,2023-09-05 13:00:00,mumbai,BR005,36237808,8145.86,PAYMENT,SUCCESS
MUMBR005000110,2023-09-05 14:00:00,mumbai,BR005,47872852,7097.69,DEBIT,SUCCESS
MUMBR005000111,2023-09-05 15:00:00,mumbai,BR005,86152968,9675.91,TRANSFER,SUCCESS
MUMBR005000112,2023-09-05 16:00:00,mumbai,BR005,75029125,8283.86,TRANSFER,SUCCESS
MUMBR005000113,2023-09-05 17:00:00,mumbai,BR005,80314092,9040.63,DEBIT,SUCCESS
MUMBR005000114,2023-09-05 18:00:00,mumbai,BR005,23453858,9342.35,TRANSFER,SUCCESS
MUMBR005000115,2023-09-05 19:00:00,mumbai,BR005,32076454,8033.35,CASH_OUT,SUCCESS
MUMBR005000116,2023-09-05 20:00:00,mumbai,BR005,37329173,6775.16,DEBIT,SUCCESS
MUMBR005000117,2023-09-05 21:00:00,mumbai,BR005,74711285,156.61,PAYMENT,SUCCESS
MUMBR005000118,2023-09-05 22:00:00,mumbai,BR005,66846596,4711.67,DEBIT,SUCCESS
MUMBR005000119,2023-09-05 23:00:00,mumbai,BR005,98866217,5754.51,CASH_OUT,SUCCESS
MUMBR005000120,2023-09-06 00:00:00,mumbai,BR005,50271958,3109.9,CASH_OUT,SUCCESS
MUMBR005000121,2023-09-06 01:00:00,mumbai,BR005,14429899,3249.23,CASH_OUT,SUCCESS
MUMBR005000122,2023-09-06 02:00:00,mumbai,BR005,74485846,9615.48,CASH_OUT,SUCCESS
MUMBR005000123,2023-09-06 03:00:00,mumbai,BR005,45502493,8927.94,CASH_OUT,SUCCESS
MUMBR005000124,2023-09-06 04:00:00,mumbai,BR005,17347000,8506.87,PAYMENT,SUCCESS
MUMBR005000125,2023-09-06 05:00:00,mumbai,BR005,66912766,4119.52,TRANSFER,SUCCESS
MUMBR005000126,2023-09-06 06:00:00,mumbai,BR005,82141525,235.62,CASH_OUT,SUCCESS
MUMBR005000127,2023-09-06 07:00:00,mumbai,BR005,73105480,894.2,CASH_OUT,SUCCESS
MUMBR005000128,2023-09-06 08:00:00,mumbai,BR005,27675548,3190.74,DEBIT,SUCCESS
MUMBR005000129,2023-09-06 09:00:00,mumbai,BR005,84712740,255.85,PAYMENT,SUCCESS
MUMBR005000130,2023-09-06 10:00:00,mumbai,BR005,30803158,269.78,PAYMENT,SUCCESS
MUMBR005000131,2023-09-06 11:00:00,mumbai,BR005,23654687,9174.37,TRANSFER,SUCCESS
MUMBR005000132,2023-09-06 12:00:00,mumbai,BR005,37700781,7090.97,PAYMENT,SUCCESS
MUMBR005000133,2023-09-06 13:00:00,mumbai,BR005,52106227,3158.66,DEBIT,SUCCESS
MUMBR005000134,2023-09-06 14:00:00,mumbai,BR005,56592494,1413.18,DEBIT,SUCCESS
MUMBR005000135,2023-09-06 15:00:00,mumbai,BR005,98589935,5165.19,TRANSFER,SUCCESS
MUMBR005000136,2023-09-06 16:00:00,mumbai,BR005,48802832,152.93,DEBIT,SUCCESS
MUMBR005000137,2023-09-06 17:00:00,mumbai,BR005,18556135,9390.3,CASH_OUT,SUCCESS
MUMBR005000138,2023-09-06 18:00:00,mumbai,BR005,92559572,4206.67,CASH_OUT,SUCCESS
MUMBR005000139,2023-09-06 19:00:00,mumbai,BR005,12744804,4083.12,DEBIT,SUCCESS
MUMBR005000140,2023-09-06 20:00:00,mumbai,BR005,68630789,3966.88,TRANSFER,SUCCESS
MUMBR005000141,2023-09-06 21:00:00,mumbai,BR005,45142251,786.35,PAYMENT,SUCCESS
MUMBR005000142,2023-09-06 22:00:00,mumbai,BR005,74138257,6419.39,TRANSFER,SUCCESS
MUMBR005000143,2023-09-06 23:00:00,mumbai,BR005,76729565,7356.74,PAYMENT,SUCCESS
MUMBR005000144,2023-09-07 00:00:00,mumbai,BR005,31959317,6793.64,DEBIT,SUCCESS
MUMBR005000145,2023-09-07 01:00:00,mumbai,BR005,53463413,1470.51,DEBIT,SUCCESS
MUMBR005000146,2023-09-07 02:00:00,mumbai,BR005,16356381,5830.52,CASH_OUT,SUCCESS
MUMBR005000147,2023-09-07 03:00:00,mumbai,BR005,92158288,5737.9,PAYMENT,SUCCESS
MUMBR005000148,2023-09-07 04:00:00,mumbai,BR005,44148989,8697.27,TRANSFER,SUCCESS
MUMBR005000149,2023-09-07 05:00:00,mumbai,BR005,50794346,3853.36,DEBIT,SUCCESS
MUMBR005000150,2023-09-07 06:00:00,mumbai,BR005,68685855,3777.71,TRANSFER,SUCCESS
MUMBR005000151,2023-09-07 07:00:00,mumbai,BR005,78098985,6223.42,CASH_OUT,SUCCESS
MUMBR005000152,2023-09-07 08:00:00,mumbai,BR005,38615154,6367.42,PAYMENT,SUCCESS
MUMBR005000153,2023-09-07 09:00:00,mumbai,BR005,55188745,4745.92,PAYMENT,SUCCESS
MUMBR005000154,2023-09-07 10:00:00,mumbai,BR005,51400302,4486.29,DEBIT,SUCCESS
MUMBR005000155,2023-09-07 11:00:00,mumbai,BR005,59802235,4992.06,PAYMENT,SUCCESS
MUMBR005000156,2023-09-07 12:00:00,mumbai,BR005,94369522,8624.35,DEBIT,SUCCESS
