transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
BANBR002000000,2023-09-01 00:00:00,bangalore,BR002,24410703,7271.78,CASH_OUT,SUCCESS
BANBR002000001,2023-09-01 01:00:00,bangalore,BR002,18412054,4097.73,CASH_OUT,SUCCESS
BANBR002000002,2023-09-01 02:00:00,bangalore,BR002,66356235,2225.97,CASH_OUT,FAILED
BANBR002000003,2023-09-01 03:00:00,bangalore,BR002,18332715,3624.09,CASH_OUT,SUCCESS
BANBR002000004,2023-09-01 04:00:00,bangalore,BR002,12625263,2912.63,TRANSFER,SUCCESS
BANBR002000005,2023-09-01 05:00:00,bangalore,BR002,45796110,1843.28,DEBIT,SUCCESS
BANBR002000006,2023-09-01 06:00:00,bangalore,BR002,68925418,7459.0,PAYMENT,SUCCESS
BANBR002000007,2023-09-01 07:00:00,bangalore,BR002,24577200,2595.49,PAYMENT,SUCCESS
BANBR002000008,2023-09-01 08:00:00,bangalore,BR002,39826324,4596.26,TRANSFER,SUCCESS
BANBR002000009,2023-09-01 09:00:00,bangalore,BR002,56409998,3920.01,TRANSFER,SUCCESS
BANBR002000010,2023-09-01 10:00:00,bangalore,BR002,12203087,9822.57,CASH_OUT,SUCCESS
BANBR002000011,2023-09-01 11:00:00,bangalore,BR002,29729934,3971.81,DEBIT,SUCCESS
BANBR002000012,2023-09-01 12:00:00,bangalore,BR002,65283945,891.83,CASH_OUT,SUCCESS
BANBR002000013,2023-09-01 13:00:00,bangalore,BR002,39861571,989.27,TRANSFER,SUCCESS
BANBR002000014,2023-09-01 14:00:00,bangalore,BR002,40029270,5948.46,CASH_OUT,SUCCESS
BANBR002000015,2023-09-01 15:00:00,bangalore,BR002,77485788,6033.7,PAYMENT,SUCCESS
BANBR002000016,2023-09-01 16:00:00,bangalore,BR002,43942120,4245.71,PAYMENT,SUCCESS
BANBR002000017,2023-09-01 17:00:00,bangalore,BR002,71333812,4375.25,CASH_OUT,SUCCESS
BANBR002000018,2023-09-01 18:00:00,bangalore,BR002,66426547,633.93,DEBIT,SUCCESS
BANBR002000019,2023-09-01 19:00:00,bangalore,BR002,39441143,5213.81,CASH_OUT,SUCCESS
BANBR002000020,2023-09-01 20:00:00,bangalore,BR002,56362419,5096.92,CASH_OUT,SUCCESS
BANBR002000021,2023-09-01 21:00:00,bangalore,BR002,80998890,1580.54,DEBIT,SUCCESS
BANBR002000022,2023-09-01 22:00:00,bangalore,BR002,59355818,1128.01,DEBIT,SUCCESS
BANBR002000023,2023-09-01 23:00:00,bangalore,BR002,56314118,1323.37,DEBIT,SUCCESS
BANBR002000024,2023-09-02 00:00:00,bangalore,BR002,81667572,1100.18,PAYMENT,SUCCESS
BANBR002000025,2023-09-02 01:00:00,bangalore,BR002,64925225,6136.11,CASH_OUT,SUCCESS
BANBR002000026,2023-09-02 02:00:00,bangalore,BR002,91917187,2045.18,TRANSFER,SUCCESS
BANBR002000027,2023-09-02 03:00:00,bangalore,BR002,18940164,2589.16,DEBIT,SUCCESS
BANBR002000028,2023-09-02 04:00:00,bangalore,BR002,55788106,1818.36,DEBIT,SUCCESS
BANBR002000029,2023-09-02 05:00:00,bangalore,BR002,72634238,9582.57,CASH_OUT,SUCCESS
BANBR002000030,2023-09-02 06:00:00,bangalore,BR002,75034971,8560.71,TRANSFER,SUCCESS
BANBR002000031,2023-09-02 07:00:00,bangalore,BR002,88041423,2381.9,CASH_OUT,SUCCESS
BANBR002000032,2023-09-02 08:00:00,bangalore,BR002,37866664,3342.91,CASH_OUT,FAILED
BANBR002000033,2023-09-02 09:00:00,bangalore,BR002,64822389,2177.94,DEBIT,SUCCESS
BANBR002000034,2023-09-02 10:00:00,bangalore,BR002,89279069,4969.57,DEBIT,SUCCESS
BANBR002000035,2023-09-02 11:00:00,bangalore,BR002,34124291,294.14,PAYMENT,SUCCESS
BANBR002000036,2023-09-02 12:00:00,bangalore,BR002,57891710,6746.54,TRANSFER,SUCCESS
BANBR002000037,2023-09-02 13:00:00,bangalore,BR002,89798785,5279.27,TRANSFER,SUCCESS
BANBR002000038,2023-09-02 14:00:00,bangalore,BR002,84358466,8996.53,DEBIT,SUCCESS
BANBR002000039,2023-09-02 15:00:00,bangalore,BR002,41619220,1727.49,DEBIT,SUCCESS
BANBR002000040,2023-09-02 16:00:00,bangalore,BR002,87358789,8060.68,DEBIT,FAILED
BANBR002000041,2023-09-02 17:00:00,bangalore,BR002,80015732,7940.41,TRANSFER,SUCCESS
BANBR002000042,2023-09-02 18:00:00,bangalore,BR002,81167825,1359.09,PAYMENT,SUCCESS
BANBR002000043,2023-09-02 19:00:00,bangalore,BR002,23220459,4045.74,TRANSFER,SUCCESS
BANBR002000044,2023-09-02 20:00:00,bangalore,BR002,13246532,1784.51,DEBIT,FAILED
BANBR002000045,2023-09-02 21:00:00,bangalore,BR002,64594952,2621.73,DEBIT,SUCCESS
BANBR002000046,2023-09-02 22:00:00,bangalore,BR002,95786137,2706.14,PAYMENT,SUCCESS
BANBR002000047,2023-09-02 23:00:00,bangalore,BR002,20252881,5606.74,CASH_OUT,SUCCESS
BANBR002000048,2023-09-03 00:00:00,bangalore,BR002,89117906,4172.97,CASH_OUT,SUCCESS
BANBR002000049,2023-09-03 01:00:00,bangalore,BR002,10784514,9482.55,TRANSFER,SUCCESS
BANBR002000050,2023-09-03 02:00:00,bangalore,BR002,53015496,1351.06,CASH_OUT,SUCCESS
BANBR002000051,2023-09-03 03:00:00,bangalore,BR002,62251235,9739.55,CASH_OUT,SUCCESS
BANBR002000052,2023-09-03 04:00:00,bangalore,BR002,21927807,2383.32,TRANSFER,SUCCESS
BANBR002000053,2023-09-03 05:00:00,bangalore,BR002,90086494,7751.45,DEBIT,SUCCESS
BANBR002000054,2023-09-03 06:00:00,bangalore,BR002,16760510,3455.8,CASH_OUT,SUCCESS
BANBR002000055,2023-09-03 07:00:00,bangalore,BR002,65383350,1516.51,DEBIT,SUCCESS
BANBR002000056,2023-09-03 08:00:00,bangalore,BR002,64971496,8593.1,TRANSFER,SUCCESS
BANBR002000057,2023-09-03 09:00:00,bangalore,BR002,79975656,3157.72,DEBIT,FAILED
BANBR002000058,2023-09-03 10:00:00,bangalore,BR002,66166212,6622.67,DEBIT,SUCCESS
BANBR002000059,2023-09-03 11:00:00,bangalore,BR002,38645390,5707.79,TRANSFER,SUCCESS
BANBR002000060,2023-09-03 12:00:00,bangalore,BR002,72265006,4770.39,DEBIT,SUCCESS
BANBR002000061,2023-09-03 13:00:00,bangalore,BR002,25483602,5008.61,CASH_OUT,SUCCESS
BANBR002000062,2023-09-03 14:00:00,bangalore,BR002,96039963,7349.16,CASH_OUT,SUCCESS
BANBR002000063,2023-09-03 15:00:00,bangalore,BR002,50969474,968.95,CASH_OUT,SUCCESS
BANBR002000064,2023-09-03 16:00:00,bangalore,BR002,87546085,6714.99,CASH_OUT,SUCCESS
BANBR002000065,2023-09-03 17:00:00,bangalore,BR002,42800599,8968.54,DEBIT,SUCCESS
BANBR002000066,2023-09-03 18:00:00,bangalore,BR002,14265630,672.1,CASH_OUT,SUCCESS
BANBR002000067,2023-09-03 19:00:00,bangalore,BR002,47233452,1492.47,DEBIT,SUCCESS
BANBR002000068,2023-09-03 20:00:00,bangalore,BR002,59784570,7194.66,PAYMENT,SUCCESS
BANBR002000069,2023-09-03 21:00:00,bangalore,BR002,26278720,4429.09,DEBIT,SUCCESS
BANBR002000070,2023-09-03 22:00:00,bangalore,BR002,27266184,4095.13,CASH_OUT,SUCCESS
BANBR002000071,2023-09-03 23:00:00,bangalore,BR002,98135029,1455.97,PAYMENT,SUCCESS
BANBR002000072,2023-09-04 00:00:00,bangalore,BR002,15821934,5117.02,TRANSFER,SUCCESS
BANBR002000073,2023-09-04 01:00:00,bangalore,BR002,62025113,1352.8,DEBIT,SUCCESS
BANBR002000074,2023-09-04 02:00:00,bangalore,BR002,22064537,4818.54,CASH_OUT,SUCCESS
BANBR002000075,2023-09-04 03:00:00,bangalore,BR002,85085590,7659.79,CASH_OUT,SUCCESS
BANBR002000076,2023-09-04 04:00:00,bangalore,BR002,56251037,2656.82,CASH_OUT,SUCCESS
BANBR002000077,2023-09-04 05:00:00,bangalore,BR002,28884935,4859.78,TRANSFER,SUCCESS
BANBR002000078,2023-09-04 06:00:00,bangalore,BR002,70331499,9920.96,PAYMENT,SUCCESS
BANBR002000079,2023-09-04 07:00:00,bangalore,BR002,91470680,6897.84,PAYMENT,FAILED
BANBR002000080,2023-09-04 08:00:00,bangalore,BR002,17602495,8429.43,CASH_OUT,SUCCESS
BANBR002000081,2023-09-04 09:00:00,bangalore,BR002,34207253,4206.99,DEBIT,SUCCESS
BANBR002000082,2023-09-04 10:00:00,bangalore,BR002,83099130,7701.82,CASH_OUT,SUCCESS
BANBR002000083,2023-09-04 11:00:00,bangalore,BR002,92842295,501.04,CASH_OUT,SUCCESS
BANBR002000084,2023-09-04 12:00:00,bangalore,BR002,75502200,1316.82,DEBIT,SUCCESS
BANBR002000085,2023-09-04 13:00:00,bangalore,BR002,20691219,2110.4,CASH_OUT,SUCCESS
BANBR002000086,2023-09-04 14:00:00,bangalore,BR002,61031086,4079.32,TRANSFER,SUCCESS
BANBR002000087,2023-09-04 15:00:00,bangalore,BR002,82178262,8472.87,CASH_OUT,SUCCESS
BANBR002000088,2023-09-04 16:00:00,bangalore,BR002,30468532,3528.03,TRANSFER,SUCCESS
BANBR002000089,2023-09-04 17:00:00,bangalore,BR002,84262452,6580.75,CASH_OUT,SUCCESS
BANBR002000090,2023-09-04 18:00:00,bangalore,BR002,49241473,7122.21,PAYMENT,SUCCESS
BANBR002000091,2023-09-04 19:00:00,bangalore,BR002,63008697,5903.21,DEBIT,SUCCESS
BANBR002000092,2023-09-04 20:00:00,bangalore,BR002,71431741,3636.7,PAYMENT,SUCCESS
BANBR002000093,2023-09-04 21:00:00,bangalore,BR002,93685837,5812.83,CASH_OUT,SUCCESS
BANBR002000094,2023-09-04 22:00:00,bangalore,BR002,65318087,3488.43,CASH_OUT,SUCCESS
BANBR002000095,2023-09-04 23:00:00,bangalore,BR002,63176805,930.35,TRANSFER,SUCCESS
BANBR002000096,2023-09-05 00:00:00,bangalore,BR002,99454219,9928.76,CASH_OUT,SUCCESS
BANBR002000097,2023-09-05 01:00:00,bangalore,BR002,48775193,1359.11,CASH_OUT,SUCCESS
BANBR002000098,2023-09-05 02:00:00,bangalore,BR002,26996378,816.25,CASH_OUT,SUCCESS
BANBR002000099,2023-09-05 03:00:00,bangalore,BR002,59310748,8797.45,PAYMENT,SUCCESS
BANBR002000100,2023-09-05 04:00:00,bangalore,BR002,74418062,3088.16,TRANSFER,SUCCESS
BANBR002000101,2023-09-05 05:00:00,bangalore,BR002,91717933,6537.94,PAYMENT,SUCCESS
BANBR002000102,2023-09-05 06:00:00,bangalore,BR002,30830708,3357.16,TRANSFER,SUCCESS
BANBR002000103,2023-09-05 07:00:00,bangalore,BR002,46396284,3975.4,PAYMENT,FAILED
BANBR002000104,2023-09-05 08:00:00,bangalore,BR002,13313723,2694.92,CASH_OUT,SUCCESS
BANBR002000105,2023-09-05 09:00:00,bangalore,BR002,95287131,3496.14,PAYMENT,SUCCESS
BANBR002000106,2023-09-05 10:00:00,bangalore,BR002,20941880,4165.93,PAYMENT,SUCCESS
BANBR002000107,2023-09-05 11:00:00,bangalore,BR002,84377986,7232.12,TRANSFER,SUCCESS
BANBR002000108,2023-09-05 12:00:00,bangalore,BR002,30047730,5164.21,TRANSFER,SUCCESS
BANBR002000109,2023-09-05 13:00:00,bangalore,BR002,59086097,9441.3,PAYMENT,SUCCESS
BANBR002000110,2023-09-05 14:00:00,bangalore,BR002,97624243,514.62,TRANSFER,SUCCESS
BANBR002000111,2023-09-05 15:00:00,bangalore,BR002,56123553,5080.38,TRANSFER,SUCCESS
BANBR002000112,2023-09-05 16:00:00,bangalore,BR002,89511647,5883.83,TRANSFER,FAILED
BANBR002000113,2023-09-05 17:00:00,bangalore,BR002,17349336,9209.95,DEBIT,SUCCESS
