transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
BANBR003000000,2023-09-01 00:00:00,bangalore,BR003,30619856,1776.39,DEBIT,SUCCESS
BANBR003000001,2023-09-01 01:00:00,bangalore,BR003,47018575,8336.7,PAYMENT,SUCCESS
BANBR003000002,2023-09-01 02:00:00,bangalore,BR003,31767749,5761.3,CASH_OUT,SUCCESS
BANBR003000003,2023-09-01 03:00:00,bangalore,BR003,98152326,5880.51,PAYMENT,SUCCESS
BANBR003000004,2023-09-01 04:00:00,bangalore,BR003,45122798,2176.78,TRANSFER,SUCCESS
BANBR003000005,2023-09-01 05:00:00,bangalore,BR003,19070894,833.68,PAYMENT,SUCCESS
BANBR003000006,2023-09-01 06:00:00,bangalore,BR003,77793007,4700.78,DEBIT,SUCCESS
BANBR003000007,2023-09-01 07:00:00,bangalore,BR003,10607648,6194.56,TRANSFER,SUCCESS
BANBR003000008,2023-09-01 08:00:00,bangalore,BR003,25896106,1040.96,TRANSFER,SUCCESS
BANBR003000009,2023-09-01 09:00:00,bangalore,BR003,64816383,9510.29,CASH_OUT,SUCCESS
BANBR003000010,2023-09-01 10:00:00,bangalore,BR003,59365176,9806.1,CASH_OUT,SUCCESS
BANBR003000011,2023-09-01 11:00:00,bangalore,BR003,24377180,5500.02,TRANSFER,FAILED
BANBR003000012,2023-09-01 12:00:00,bangalore,BR003,42972639,9505.68,TRANSFER,SUCCESS
BANBR003000013,2023-09-01 13:00:00,bangalore,BR003,87026747,1876.51,PAYMENT,SUCCESS
BANBR003000014,2023-09-01 14:00:00,bangalore,BR003,41198324,351.66,TRANSFER,SUCCESS
BANBR003000015,2023-09-01 15:00:00,bangalore,BR003,43389637,490.15,DEBIT,SUCCESS
BANBR003000016,2023-09-01 16:00:00,bangalore,BR003,10444842,5916.37,PAYMENT,SUCCESS
BANBR003000017,2023-09-01 17:00:00,bangalore,BR003,86241539,710.25,DEBIT,SUCCESS
BANBR003000018,2023-09-01 18:00:00,bangalore,BR003,37404855,9589.6,DEBIT,SUCCESS
BANBR003000019,2023-09-01 19:00:00,bangalore,BR003,54050396,1505.14,DEBIT,SUCCESS
BANBR003000020,2023-09-01 20:00:00,bangalore,BR003,49545274,3116.76,TRANSFER,SUCCESS
BANBR003000021,2023-09-01 21:00:00,bangalore,BR003,24460040,8242.93,CASH_OUT,SUCCESS
BANBR003000022,2023-09-01 22:00:00,bangalore,BR003,60434551,2265.53,CASH_OUT,SUCCESS
BANBR003000023,2023-09-01 23:00:00,bangalore,BR003,43970306,2505.39,DEBIT,SUCCESS
BANBR003000024,2023-09-02 00:00:00,bangalore,BR003,14975279,6458.86,TRANSFER,SUCCESS
BANBR003000025,2023-09-02 01:00:00,bangalore,BR003,54905946,2833.25,PAYMENT,SUCCESS
BANBR003000026,2023-09-02 02:00:00,bangalore,BR003,20318435,2252.73,DEBIT,SUCCESS
BANBR003000027,2023-09-02 03:00:00,bangalore,BR003,30839391,2616.36,PAYMENT,SUCCESS
BANBR003000028,2023-09-02 04:00:00,bangalore,BR003,96557824,4957.41,PAYMENT,SUCCESS
BANBR003000029,2023-09-02 05:00:00,bangalore,BR003,62232248,9664.39,TRANSFER,SUCCESS
BANBR003000030,2023-09-02 06:00:00,bangalore,BR003,63837967,8339.16,TRANSFER,FAILED
BANBR003000031,2023-09-02 07:00:00,bangalore,BR003,11612850,2917.64,CASH_OUT,SUCCESS
BANBR003000032,2023-09-02 08:00:00,bangalore,BR003,90028015,3697.39,CASH_OUT,SUCCESS
BANBR003000033,2023-09-02 09:00:00,bangalore,BR003,27127641,4698.67,TRANSFER,SUCCESS
BANBR003000034,2023-09-02 10:00:00,bangalore,BR003,51484903,9791.4,DEBIT,SUCCESS
BANBR003000035,2023-09-02 11:00:00,bangalore,BR003,16102910,1806.67,CASH_OUT,SUCCESS
BANBR003000036,2023-09-02 12:00:00,bangalore,BR003,51709110,3639.08,PAYMENT,SUCCESS
BANBR003000037,2023-09-02 13:00:00,bangalore,BR003,70796160,7321.32,DEBIT,SUCCESS
BANBR003000038,2023-09-02 14:00:00,bangalore,BR003,71642585,9643.04,PAYMENT,SUCCESS
BANBR003000039,2023-09-02 15:00:00,bangalore,BR003,77611803,1641.18,TRANSFER,FAILED
BANBR003000040,2023-09-02 16:00:00,bangalore,BR003,86719668,2351.06,PAYMENT,SUCCESS
BANBR003000041,2023-09-02 17:00:00,bangalore,BR003,39501881,2334.38,DEBIT,SUCCESS
BANBR003000042,2023-09-02 18:00:00,bangalore,BR003,66761160,307.23,TRANSFER,SUCCESS
BANBR003000043,2023-09-02 19:00:00,bangalore,BR003,37497323,6080.74,DEBIT,FAILED
BANBR003000044,2023-09-02 20:00:00,bangalore,BR003,55509383,6739.96,PAYMENT,SUCCESS
BANBR003000045,2023-09-02 21:00:00,bangalore,BR003,79892857,6065.01,DEBIT,SUCCESS
BANBR003000046,2023-09-02 22:00:00,bangalore,BR003,14812585,806.1,TRANSFER,SUCCESS
BANBR003000047,2023-09-02 23:00:00,bangalore,BR003,96254490,785.38,PAYMENT,SUCCESS
BANBR003000048,2023-09-03 00:00:00,bangalore,BR003,94712358,2182.83,PAYMENT,SUCCESS
BANBR003000049,2023-09-03 01:00:00,bangalore,BR003,86236498,2973.92,CASH_OUT,SUCCESS
BANBR003000050,2023-09-03 02:00:00,bangalore,BR003,76269208,7886.78,CASH_OUT,SUCCESS
BANBR003000051,2023-09-03 03:00:00,bangalore,BR003,65831333,1677.96,DEBIT,SUCCESS
BANBR003000052,2023-09-03 04:00:00,bangalore,BR003,37891351,536.51,CASH_OUT,SUCCESS
BANBR003000053,2023-09-03 05:00:00,bangalore,BR003,90684567,4000.48,CASH_OUT,FAILED
BANBR003000054,2023-09-03 06:00:00,bangalore,BR003,25473403,4222.28,CASH_OUT,SUCCESS
BANBR003000055,2023-09-03 07:00:00,bangalore,BR003,39615163,4563.98,CASH_OUT,SUCCESS
BANBR003000056,2023-09-03 08:00:00,bangalore,BR003,32179282,8286.35,TRANSFER,SUCCESS
BANBR003000057,2023-09-03 09:00:00,bangalore,BR003,10346990,1070.25,TRANSFER,SUCCESS
BANBR003000058,2023-09-03 10:00:00,bangalore,BR003,53390879,7069.03,CASH_OUT,SUCCESS
BANBR003000059,2023-09-03 11:00:00,bangalore,BR003,91031263,3445.66,DEBIT,SUCCESS
BANBR003000060,2023-09-03 12:00:00,bangalore,BR003,34395739,3168.8,TRANSFER,SUCCESS
BANBR003000061,2023-09-03 13:00:00,bangalore,BR003,43054246,9332.18,CASH_OUT,SUCCESS
BANBR003000062,2023-09-03 14:00:00,bangalore,BR003,28354343,2559.84,TRANSFER,SUCCESS
BANBR003000063,2023-09-03 15:00:00,bangalore,BR003,92159657,6461.07,PAYMENT,SUCCESS
BANBR003000064,2023-09-03 16:00:00,bangalore,BR003,90807790,2823.76,TRANSFER,SUCCESS
BANBR003000065,2023-09-03 17:00:00,bangalore,BR003,84545255,5120.72,TRANSFER,SUCCESS
BANBR003000066,2023-09-03 18:00:00,bangalore,BR003,66068615,7884.3,DEBIT,SUCCESS
BANBR003000067,2023-09-03 19:00:00,bangalore,BR003,16987659,8829.05,TRANSFER,SUCCESS
BANBR003000068,2023-09-03 20:00:00,bangalore,BR003,43582122,8403.1,DEBIT,SUCCESS
BANBR003000069,2023-09-03 21:00:00,bangalore,BR003,23735021,5863.59,PAYMENT,SUCCESS
BANBR003000070,2023-09-03 22:00:00,bangalore,BR003,80322138,2563.28,CASH_OUT,SUCCESS
BANBR003000071,2023-09-03 23:00:00,bangalore,BR003,15643473,6646.21,DEBIT,SUCCESS
BANBR003000072,2023-09-04 00:00:00,bangalore,BR003,81853923,7128.06,TRANSFER,SUCCESS
BANBR003000073,2023-09-04 01:00:00,bangalore,BR003,60987056,205.85,TRANSFER,SUCCESS
BANBR003000074,2023-09-04 02:00:00,bangalore,BR003,93346586,4448.18,DEBIT,SUCCESS
BANBR003000075,2023-09-04 03:00:00,bangalore,BR003,86011144,8448.29,PAYMENT,SUCCESS
BANBR003000076,2023-09-04 04:00:00,bangalore,BR003,76894326,4946.92,CASH_OUT,SUCCESS
BANBR003000077,2023-09-04 05:00:00,bangalore,BR003,14030272,3182.62,TRANSFER,SUCCESS
BANBR003000078,2023-09-04 06:00:00,bangalore,BR003,99726662,8730.8,PAYMENT,SUCCESS
BANBR003000079,2023-09-04 07:00:00,bangalore,BR003,25559641,1643.22,CASH_OUT,FAILED
BANBR003000080,2023-09-04 08:00:00,bangalore,BR003,77813446,2143.81,CASH_OUT,SUCCESS
BANBR003000081,2023-09-04 09:00:00,bangalore,BR003,16863859,6904.99,TRANSFER,FAILED
BANBR003000082,2023-09-04 10:00:00,bangalore,BR003,27653254,3589.12,DEBIT,SUCCESS
BANBR003000083,2023-09-04 11:00:00,bangalore,BR003,36779335,7158.87,TRANSFER,SUCCESS
BANBR003000084,2023-09-04 12:00:00,bangalore,BR003,11103183,1661.27,TRANSFER,SUCCESS
BANBR003000085,2023-09-04 13:00:00,bangalore,BR003,78608066,2597.46,TRANSFER,SUCCESS
BANBR003000086,2023-09-04 14:00:00,bangalore,BR003,46722156,1650.81,PAYMENT,SUCCESS
BANBR003000087,2023-09-04 15:00:00,bangalore,BR003,86854214,9533.81,DEBIT,SUCCESS
BANBR003000088,2023-09-04 16:00:00,bangalore,BR003,44381012,4113.5,PAYMENT,SUCCESS
BANBR003000089,2023-09-04 17:00:00,bangalore,BR003,59875124,3438.48,TRANSFER,SUCCESS
BANBR003000090,2023-09-04 18:00:00,bangalore,BR003,85327229,240.6,DEBIT,SUCCESS
BANBR003000091,2023-09-04 19:00:00,bangalore,BR003,14056926,1618.83,CASH_OUT,SUCCESS
BANBR003000092,2023-09-04 20:00:00,bangalore,BR003,81542358,4269.24,DEBIT,SUCCESS
BANBR003000093,2023-09-04 21:00:00,bangalore,BR003,12106040,778.18,TRANSFER,SUCCESS
BANBR003000094,2023-09-04 22:00:00,bangalore,BR003,45347034,5156.32,DEBIT,SUCCESS
BANBR003000095,2023-09-04 23:00:00,bangalore,BR003,47656823,4604.65,CASH_OUT,SUCCESS
BANBR003000096,2023-09-05 00:00:00,bangalore,BR003,23018325,7694.96,CASH_OUT,SUCCESS
BANBR003000097,2023-09-05 01:00:00,bangalore,BR003,31973350,6632.05,DEBIT,SUCCESS
BANBR003000098,2023-09-05 02:00:00,bangalore,BR003,44824440,4514.88,CASH_OUT,SUCCESS
BANBR003000099,2023-09-05 03:00:00,bangalore,BR003,71178493,2324.14,PAYMENT,SUCCESS
BANBR003000100,2023-09-05 04:00:00,bangalore,BR003,49739290,7295.95,DEBIT,SUCCESS
BANBR003000101,2023-09-05 05:00:00,bangalore,BR003,45931061,7107.83,CASH_OUT,SUCCESS
BANBR003000102,2023-09-05 06:00:00,bangalore,BR003,27337859,1617.63,CASH_OUT,SUCCESS
BANBR003000103,2023-09-05 07:00:00,bangalore,BR003,94116567,9156.04,DEBIT,SUCCESS
BANBR003000104,2023-09-05 08:00:00,bangalore,BR003,99064146,737.61,PAYMENT,SUCCESS
BANBR003000105,2023-09-05 09:00:00,bangalore,BR003,64775386,644.87,DEBIT,SUCCESS
BANBR003000106,2023-09-05 10:00:00,bangalore,BR003,57366846,1954.77,CASH_OUT,SUCCESS
BANBR003000107,2023-09-05 11:00:00,bangalore,BR003,94478032,9103.66,DEBIT,FAILED
BANBR003000108,2023-09-05 12:00:00,bangalore,BR003,56747785,5247.98,CASH_OUT,SUCCESS
BANBR003000109,2023-09-05 13:00:00,bangalore,BR003,64095280,7900.62,TRANSFER,SUCCESS
BANBR003000110,2023-09-05 14:00:00,bangalore,BR003,13967445,2355.65,DEBIT,SUCCESS
BANBR003000111,2023-09-05 15:00:00,bangalore,BR003,19693533,4953.2,DEBIT,SUCCESS
BANBR003000112,2023-09-05 16:00:00,bangalore,BR003,68082429,3647.07,CASH_OUT,SUCCESS
BANBR003000113,2023-09-05 17:00:00,bangalore,BR003,78058992,8295.5,CASH_OUT,SUCCESS
BANBR003000114,2023-09-05 18:00:00,bangalore,BR003,25251348,323.78,CASH_OUT,SUCCESS
BANBR003000115,2023-09-05 19:00:00,bangalore,BR003,58655668,2514.04,CASH_OUT,SUCCESS
BANBR003000116,2023-09-05 20:00:00,bangalore,BR003,22371798,1610.48,DEBIT,SUCCESS
BANBR003000117,2023-09-05 21:00:00,bangalore,BR003,46103397,8605.97,CASH_OUT,SUCCESS
BANBR003000118,2023-09-05 22:00:00,bangalore,BR003,14846936,4728.68,DEBIT,SUCCESS
BANBR003000119,2023-09-05 23:00:00,bangalore,BR003,71047093,4101.78,PAYMENT,SUCCESS
BANBR003000120,2023-09-06 00:00:00,bangalore,BR003,73242168,4549.88,DEBIT,SUCCESS
BANBR003000121,2023-09-06 01:00:00,bangalore,BR003,26912240,9722.05,CASH_OUT,SUCCESS
BANBR003000122,2023-09-06 02:00:00,bangalore,BR003,81486441,8517.65,CASH_OUT,SUCCESS
BANBR003000123,2023-09-06 03:00:00,bangalore,BR003,45956188,7093.05,PAYMENT,SUCCESS
BANBR003000124,2023-09-06 04:00:00,bangalore,BR003,80408460,2975.74,DEBIT,SUCCESS
BANBR003000125,2023-09-06 05:00:00,bangalore,BR003,29037186,1735.21,PAYMENT,SUCCESS
BANBR003000126,2023-09-06 06:00:00,bangalore,BR003,96463233,9222.19,DEBIT,SUCCESS
