transaction_id,timestamp,city,branch_code,account_no,amount,type,transaction_status
BANBR005000000,2023-09-01 00:00:00,bangalore,BR005,24808369,5439.55,PAYMENT,SUCCESS
BANBR005000001,2023-09-01 01:00:00,bangalore,BR005,24354489,8671.84,DEBIT,SUCCESS
BANBR005000002,2023-09-01 02:00:00,bangalore,BR005,45235345,1408.22,CASH_OUT,SUCCESS
BANBR005000003,2023-09-01 03:00:00,bangalore,BR005,27058313,5995.24,TRANSFER,SUCCESS
BANBR005000004,2023-09-01 04:00:00,bangalore,BR005,99492036,4548.5,PAYMENT,SUCCESS
BANBR005000005,2023-09-01 05:00:00,bangalore,BR005,62507730,4280.69,TRANSFER,SUCCESS
BANBR005000006,2023-09-01 06:00:00,bangalore,BR005,63740587,2600.35,CASH_OUT,SUCCESS
BANBR005000007,2023-09-01 07:00:00,bangalore,BR005,37839429,3785.57,DEBIT,SUCCESS
BANBR005000008,2023-09-01 08:00:00,bangalore,BR005,91293804,1170.69,TRANSFER,SUCCESS
BANBR005000009,2023-09-01 09:00:00,bangalore,BR005,88508636,2590.83,CASH_OUT,SUCCESS
BANBR005000010,2023-09-01 10:00:00,bangalore,BR005,62790195,2792.45,CASH_OUT,SUCCESS
BANBR005000011,2023-09-01 11:00:00,bangalore,BR005,37713487,7234.61,CASH_OUT,SUCCESS
BANBR005000012,2023-09-01 12:00:00,bangalore,BR005,68637783,580.65,TRANSFER,SUCCESS
BANBR005000013,2023-09-01 13:00:00,bangalore,BR005,40245035,6546.8,CASH_OUT,SUCCESS
BANBR005000014,2023-09-01 14:00:00,bangalore,BR005,35417266,2291.96,PAYMENT,SUCCESS
BANBR005000015,2023-09-01 15:00:00,bangalore,BR005,95206135,910.43,CASH_OUT,SUCCESS
BANBR005000016,2023-09-01 16:00:00,bangalore,BR005,24133059,3077.98,PAYMENT,SUCCESS
BANBR005000017,2023-09-01 17:00:00,bangalore,BR005,77426016,2322.28,DEBIT,SUCCESS
BANBR005000018,2023-09-01 18:00:00,bangalore,BR005,38907585,5565.12,PAYMENT,SUCCESS
BANBR005000019,2023-09-01 19:00:00,bangalore,BR005,65224460,3638.03,DEBIT,SUCCESS
BANBR005000020,2023-09-01 20:00:00,bangalore,BR005,84705341,9663.34,DEBIT,SUCCESS
BANBR005000021,2023-09-01 21:00:00,bangalore,BR005,39625849,9639.14,PAYMENT,SUCCESS
BANBR005000022,2023-09-01 22:00:00,bangalore,BR005,60405564,4492.78,DEBIT,FAILED
BANBR005000023,2023-09-01 23:00:00,bangalore,BR005,91399788,7971.37,PAYMENT,SUCCESS
BANBR005000024,2023-09-02 00:00:00,bangalore,BR005,23606497,231.36,TRANSFER,SUCCESS
BANBR005000025,2023-09-02 01:00:00,bangalore,BR005,83179381,5523.33,DEBIT,SUCCESS
BANBR005000026,2023-09-02 02:00:00,bangalore,BR005,64930263,7458.66,PAYMENT,SUCCESS
BANBR005000027,2023-09-02 03:00:00,bangalore,BR005,89281071,2247.74,DEBIT,SUCCESS
BANBR005000028,2023-09-02 04:00:00,bangalore,BR005,10609003,705.6,CASH_OUT,SUCCESS
BANBR005000029,2023-09-02 05:00:00,bangalore,BR005,25757040,1643.6,PAYMENT,SUCCESS
BANBR005000030,2023-09-02 06:00:00,bangalore,BR005,39991761,4474.3,CASH_OUT,SUCCESS
BANBR005000031,2023-09-02 07:00:00,bangalore,BR005,22257042,5113.08,DEBIT,FAILED
BANBR005000032,2023-09-02 08:00:00,bangalore,BR005,88730310,3870.76,DEBIT,SUCCESS
BANBR005000033,2023-09-02 09:00:00,bangalore,BR005,92079634,4455.74,TRANSFER,SUCCESS
BANBR005000034,2023-09-02 10:00:00,bangalore,BR005,71775575,4755.33,PAYMENT,SUCCESS
BANBR005000035,2023-09-02 11:00:00,bangalore,BR005,60350158,7717.42,CASH_OUT,SUCCESS
BANBR005000036,2023-09-02 12:00:00,bangalore,BR005,39825833,1141.89,TRANSFER,SUCCESS
BANBR005000037,2023-09-02 13:00:00,bangalore,BR005,47014486,7712.61,DEBIT,SUCCESS
BANBR005000038,2023-09-02 14:00:00,bangalore,BR005,56897331,6917.41,DEBIT,SUCCESS
BANBR005000039,2023-09-02 15:00:00,bangalore,BR005,74460261,7442.44,TRANSFER,SUCCESS
BANBR005000040,2023-09-02 16:00:00,bangalore,BR005,90418563,7371.24,CASH_OUT,SUCCESS
BANBR005000041,2023-09-02 17:00:00,bangalore,BR005,33759876,4758.86,DEBIT,SUCCESS
BANBR005000042,2023-09-02 18:00:00,bangalore,BR005,27713448,2192.86,DEBIT,SUCCESS
BANBR005000043,2023-09-02 19:00:00,bangalore,BR005,31725803,5412.63,PAYMENT,SUCCESS
BANBR005000044,2023-09-02 20:00:00,bangalore,BR005,45522919,9584.02,TRANSFER,SUCCESS
BANBR005000045,2023-09-02 21:00:00,bangalore,BR005,58320330,5926.4,DEBIT,SUCCESS
BANBR005000046,2023-09-02 22:00:00,bangalore,BR005,34571210,209.37,CASH_OUT,SUCCESS
BANBR005000047,2023-09-02 23:00:00,bangalore,BR005,74262087,691.14,PAYMENT,SUCCESS
BANBR005000048,2023-09-03 00:00:00,bangalore,BR005,64428952,9929.35,TRANSFER,SUCCESS
BANBR005000049,2023-09-03 01:00:00,bangalore,BR005,74919038,812.27,CASH_OUT,SUCCESS
BANBR005000050,2023-09-03 02:00:00,bangalore,BR005,26805885,555.85,DEBIT,SUCCESS
BANBR005000051,2023-09-03 03:00:00,bangalore,BR005,75697233,3594.94,TRANSFER,SUCCESS
BANBR005000052,2023-09-03 04:00:00,bangalore,BR005,71106091,9696.24,TRANSFER,SUCCESS
BANBR005000053,2023-09-03 05:00:00,bangalore,BR005,28746603,3254.88,CASH_OUT,SUCCESS
BANBR005000054,2023-09-03 06:00:00,bangalore,BR005,64281553,4157.85,TRANSFER,SUCCESS
BANBR005000055,2023-09-03 07:00:00,bangalore,BR005,91561339,6377.36,CASH_OUT,SUCCESS
BANBR005000056,2023-09-03 08:00:00,bangalore,BR005,76454577,338.71,DEBIT,SUCCESS
BANBR005000057,2023-09-03 09:00:00,bangalore,BR005,87365163,8987.86,PAYMENT,SUCCESS
BANBR005000058,2023-09-03 10:00:00,bangalore,BR005,19565697,5242.49,CASH_OUT,SUCCESS
BANBR005000059,2023-09-03 11:00:00,bangalore,BR005,15008029,4721.43,PAYMENT,SUCCESS
BANBR005000060,2023-09-03 12:00:00,bangalore,BR005,62931665,8621.19,TRANSFER,SUCCESS
BANBR005000061,2023-09-03 13:00:00,bangalore,BR005,53266078,9535.46,CASH_OUT,SUCCESS
BANBR005000062,2023-09-03 14:00:00,bangalore,BR005,62693999,4291.91,DEBIT,SUCCESS
BANBR005000063,2023-09-03 15:00:00,bangalore,BR005,10645452,1807.17,CASH_OUT,SUCCESS
BANBR005000064,2023-09-03 16:00:00,bangalore,BR005,45209875,8175.52,CASH_OUT,SUCCESS
BANBR005000065,2023-09-03 17:00:00,bangalore,BR005,65679345,4092.28,CASH_OUT,FAILED
BANBR005000066,2023-09-03 18:00:00,bangalore,BR005,82837654,9361.9,PAYMENT,SUCCESS
BANBR005000067,2023-09-03 19:00:00,bangalore,BR005,70302441,9504.0,PAYMENT,SUCCESS
BANBR005000068,2023-09-03 20:00:00,bangalore,BR005,72609637,1236.81,TRANSFER,SUCCESS
BANBR005000069,2023-09-03 21:00:00,bangalore,BR005,58687330,9569.88,TRANSFER,SUCCESS
BANBR005000070,2023-09-03 22:00:00,bangalore,BR005,35687139,3745.88,TRANSFER,SUCCESS
BANBR005000071,2023-09-03 23:00:00,bangalore,BR005,95353916,6497.9,TRANSFER,SUCCESS
BANBR005000072,2023-09-04 00:00:00,bangalore,BR005,13298771,444.03,CASH_OUT,SUCCESS
BANBR005000073,2023-09-04 01:00:00,bangalore,BR005,76432194,8899.95,PAYMENT,SUCCESS
BANBR005000074,2023-09-04 02:00:00,bangalore,BR005,72678143,6451.81,PAYMENT,SUCCESS
BANBR005000075,2023-09-04 03:00:00,bangalore,BR005,12170972,6471.19,PAYMENT,SUCCESS
BANBR005000076,2023-09-04 04:00:00,bangalore,BR005,29507718,9031.54,PAYMENT,SUCCESS
BANBR005000077,2023-09-04 05:00:00,bangalore,BR005,55544667,5132.64,TRANSFER,SUCCESS
BANBR005000078,2023-09-04 06:00:00,bangalore,BR005,72532335,4164.11,CASH_OUT,SUCCESS
BANBR005000079,2023-09-04 07:00:00,bangalore,BR005,61500579,8674.67,PAYMENT,SUCCESS
BANBR005000080,2023-09-04 08:00:00,bangalore,BR005,97101855,7449.96,DEBIT,FAILED
BANBR005000081,2023-09-04 09:00:00,bangalore,BR005,22724780,9494.86,CASH_OUT,SUCCESS
BANBR005000082,2023-09-04 10:00:00,bangalore,BR005,33300461,9407.21,DEBIT,SUCCESS
BANBR005000083,2023-09-04 11:00:00,bangalore,BR005,58399880,3885.03,CASH_OUT,SUCCESS
BANBR005000084,2023-09-04 12:00:00,bangalore,BR005,42259441,4525.16,CASH_OUT,FAILED
BANBR005000085,2023-09-04 13:00:00,bangalore,BR005,33722314,2634.25,CASH_OUT,SUCCESS
BANBR005000086,2023-09-04 14:00:00,bangalore,BR005,60124417,6640.41,DEBIT,SUCCESS
BANBR005000087,2023-09-04 15:00:00,bangalore,BR005,66944650,3708.97,PAYMENT,SUCCESS
BANBR005000088,2023-09-04 16:00:00,bangalore,BR005,43920506,7882.4,PAYMENT,SUCCESS
BANBR005000089,2023-09-04 17:00:00,bangalore,BR005,26196494,1303.35,DEBIT,FAILED
BANBR005000090,2023-09-04 18:00:00,bangalore,BR005,65553258,1252.39,PAYMENT,SUCCESS
BANBR005000091,2023-09-04 19:00:00,bangalore,BR005,37149854,2124.11,TRANSFER,SUCCESS
BANBR005000092,2023-09-04 20:00:00,bangalore,BR005,75595739,934.49,PAYMENT,SUCCESS
BANBR005000093,2023-09-04 21:00:00,bangalore,BR005,55337533,6238.31,TRANSFER,SUCCESS
BANBR005000094,2023-09-04 22:00:00,bangalore,BR005,77286239,1558.79,TRANSFER,SUCCESS
